ibge7,cod_ibge,municipio,uf,lon,lat,regiao_metro,capital
1703909,170390,CASEARA,TO,-49.8137871,-9.3860087,NA,NA
1704105,170410,CENTENARIO,TO,-47.3706554,-9.0109993,NA,NA
1704600,170460,CHAPADA DE AREIA,TO,-49.1828385,-10.1704902,NA,NA
1705102,170510,CHAPADA DA NATIVIDADE,TO,-47.8427298,-11.4740475,NA,NA
1705508,170550,COLINAS DO TOCANTINS,TO,-48.5187229,-8.0988707,NA,NA
1705557,170555,COMBINADO,TO,-46.4970116,-12.8484623,NA,NA
1705607,170560,CONCEICAO DO TOCANTINS,TO,-47.2943843,-12.2236815,NA,NA
1706001,170600,COUTO MAGALHAES,TO,-49.1221414,-8.4157026,NA,NA
1706100,170610,CRISTALANDIA,TO,-49.4466005,-10.5880461,NA,NA
1706258,170625,CRIXAS DO TOCANTINS,TO,-49.0009403,-11.2037661,RM Gurupi,NA
1706506,170650,DARCINOPOLIS,TO,-47.7243139,-6.7930471,NA,NA
1707009,170700,DIANOPOLIS,TO,-46.9028375,-11.7319273,NA,NA
1707108,170710,DIVINOPOLIS DO TOCANTINS,TO,-49.284143,-9.8461679,NA,NA
1707207,170720,DOIS IRMAOS DO TOCANTINS,TO,-49.1221414,-9.2560494,NA,NA
1707306,170730,DUERE,TO,-49.4466005,-11.4596773,RM Gurupi,NA
1707405,170740,ESPERANTINA,TO,-42.2342203,-3.8945585,NA,NA
1707553,170755,FATIMA,TO,-48.8598651,-10.8018046,RM Palmas,NA
1707652,170765,FIGUEIROPOLIS,TO,-49.4466005,-12.3411806,RM Gurupi,NA
1707702,170770,FILADELFIA,TO,-47.8427298,-7.5750645,NA,NA
1708205,170820,FORMOSO DO ARAGUAIA,TO,-50.1832516,-11.8031151,RM Gurupi,NA
1708254,170825,FORTALEZA DO TABOCAO,TO,-48.598804,-9.0788654,NA,NA
1708304,170830,GOIANORTE,TO,-49.1221414,-8.8344186,NA,NA
1709005,170900,GOIATINS,TO,-47.5275422,-8.0769353,NA,NA
1709302,170930,GUARAI,TO,-48.511861,-8.8358375,NA,NA
1709500,170950,GURUPI,TO,-49.0686083,-11.7283752,RM Gurupi,NA
1709807,170980,IPUEIRAS,TO,-40.7172983,-4.5425804,RM Palmas,NA
1710508,171050,ITACAJA,TO,-47.5275422,-8.6214999,NA,NA
1710706,171070,ITAGUATINS,TO,-47.5668376,-5.7944344,NA,NA
1710904,171090,ITAPIRATINS,TO,-48.0406759,-8.3128929,NA,NA
1711100,171110,ITAPORA DO TOCANTINS,TO,-48.689911,-8.5721287,NA,NA
1711506,171150,JAU DO TOCANTINS,TO,-48.6388879,-12.7819055,RM Gurupi,NA
1711803,171180,JUARINA,TO,-49.0817124,-8.1678982,NA,NA
1711902,171190,LAGOA DA CONFUSAO,TO,-50.1832516,-10.9201482,RM Gurupi,NA
1711951,171195,LAGOA DO TOCANTINS,TO,-47.4882762,-10.3141923,NA,NA
1712009,171200,LAJEADO,TO,-48.3521457,-9.8390407,RM Palmas,NA
1712157,171215,LAVANDEIRA,TO,-46.3816665,-12.8247013,NA,NA
1712405,171240,LIZARDA,TO,-46.9028375,-9.4922653,NA,NA
1712454,171245,LUZINOPOLIS,TO,-47.8605304,-6.1899641,NA,NA
1712504,171250,MARIANOPOLIS DO TOCANTINS,TO,-49.7728757,-9.7732484,NA,NA
1712702,171270,MATEIROS,TO,-46.670534,-10.6334285,NA,NA
1712801,171280,MAURILANDIA DO TOCANTINS,TO,-47.508384,-5.9531545,NA,NA
1713205,171320,MIRACEMA DO TOCANTINS,TO,-48.393409,-9.5659692,RM Palmas,NA
1713304,171330,MIRANORTE,TO,-48.6790007,-9.4405706,RM Palmas,NA
1713601,171360,MONTE DO CARMO,TO,-48.0010282,-10.7868625,RM Palmas,NA
1713700,171370,MONTE SANTO DO TOCANTINS,TO,-49.0817124,-10.0660388,NA,NA
1713809,171380,PALMEIRAS DO TOCANTINS,TO,-47.6455169,-6.5864212,NA,NA
1713957,171395,MURICILANDIA,TO,-48.8397403,-6.978297,NA,NA
1714203,171420,NATIVIDADE,TO,-47.6849007,-11.8764686,NA,NA
1714302,171430,NAZARE,TO,-47.7834888,-6.3207152,NA,NA
1714880,171488,NOVA OLINDA,TO,-48.4256587,-7.632112,NA,NA
1715002,171500,NOVA ROSALANDIA,TO,-48.9115375,-10.5682633,NA,NA
1715101,171510,NOVO ACORDO,TO,-47.2142417,-10.2348587,NA,NA
1715150,171515,NOVO ALEGRE,TO,-46.574058,-12.9002047,NA,NA
1715259,171525,NOVO JARDIM,TO,-46.5547852,-11.7022346,NA,NA
1715507,171550,OLIVEIRA DE FATIMA,TO,-48.8598651,-10.6581088,RM Palmas,NA
1715705,171570,PALMEIRANTE,TO,-47.936023,-7.8624636,NA,NA
1715754,171575,PALMEIROPOLIS,TO,-48.4073422,-13.0424273,RM Gurupi,NA
1716109,171610,PARAISO DO TOCANTINS,TO,-48.8826983,-10.1754102,RM Palmas,NA
1716208,171620,PARANA,TO,-52.0215415,-25.2520888,NA,NA
1716307,171630,'PAU D''ARCO',TO,-49.0009403,-7.5393444,NA,NA
1716505,171650,PEDRO AFONSO,TO,-48.0010282,-9.2390843,NA,NA
1716604,171660,PEIXE,TO,-48.5399411,-12.0258541,RM Gurupi,NA
1716653,171665,PEQUIZEIRO,TO,-48.9202828,-8.3556964,NA,NA
1716703,171670,COLMEIA,TO,-48.7593128,-8.8214214,NA,NA
1717008,171700,PINDORAMA DO TOCANTINS,TO,-47.5275422,-11.1333561,NA,NA
1717206,171720,PIRAQUE,TO,-48.2791757,-6.7184598,NA,NA
1717503,171750,PIUM,TO,-49.1798964,-10.4427779,NA,NA
1717800,171780,PONTE ALTA DO BOM JESUS,TO,-46.5547852,-12.0568102,NA,NA
1717909,171790,PONTE ALTA DO TOCANTINS,TO,-47.2923893,-10.7391631,NA,NA
1718006,171800,PORTO ALEGRE DO TOCANTINS,TO,-47.0388429,-11.4905499,NA,NA
1718204,171820,PORTO NACIONAL,TO,-48.4084858,-10.703164,RM Palmas,NA
1718303,171830,PRAIA NORTE,TO,-47.8032284,-5.4921824,NA,NA
1718402,171840,PRESIDENTE KENNEDY,TO,-48.4387577,-8.5018332,NA,NA
1718451,171845,PUGMIL,TO,-48.9202828,-10.3988154,RM Palmas,NA
1718501,171850,RECURSOLANDIA,TO,-47.058302,-8.6935034,NA,NA
1718550,171855,RIACHINHO,TO,-48.1399232,-6.4882713,NA,NA
1718659,171865,RIO DA CONCEICAO,TO,-46.7865516,-11.3209095,NA,NA
1718709,171870,RIO DOS BOIS,TO,-48.4387577,-9.266288,NA,NA
1718758,171875,RIO SONO,TO,-47.8953385,-9.3452152,NA,NA
1718808,171880,SAMPAIO,TO,-47.9020367,-5.3554841,NA,NA
1718840,171884,SANDOLANDIA,TO,-49.9366899,-12.428274,RM Gurupi,NA
1718865,171886,SANTA FE DO ARAGUAIA,TO,-48.9605972,-7.1603438,NA,NA
1718881,171888,SANTA MARIA DO TOCANTINS,TO,-47.8822604,-8.8416191,NA,NA
1718899,171889,SANTA RITA DO TOCANTINS,TO,-49.284143,-10.9964535,NA,NA
1718907,171890,SANTA ROSA DO TOCANTINS,TO,-48.1200592,-11.4149727,NA,NA
1719004,171900,SANTA TEREZA DO TOCANTINS,TO,-47.7243139,-10.2817773,NA,NA
1720002,172000,SANTA TEREZINHA DO TOCANTINS,TO,-47.7440315,-6.4812179,NA,NA
1720101,172010,SAO BENTO DO TOCANTINS,TO,-47.9225383,-6.0279176,NA,NA
1720150,172015,SAO FELIX DO TOCANTINS,TO,-46.5933382,-9.9954161,NA,NA
1720200,172020,SAO MIGUEL DO TOCANTINS,TO,-47.5864964,-5.5216977,NA,NA
1720259,172025,SAO SALVADOR DO TOCANTINS,TO,-48.3589086,-12.5456313,RM Gurupi,NA
1720309,172030,SAO SEBASTIAO DO TOCANTINS,TO,-48.3389644,-5.2301219,NA,NA
1720499,172049,SAO VALERIO,TO,-48.233333,-11.633333,RM Gurupi,NA
1720655,172065,SILVANOPOLIS,TO,-48.1200592,-11.1996616,RM Palmas,NA
1720804,172080,SITIO NOVO DO TOCANTINS,TO,-47.6400471,-5.6032369,NA,NA
1720853,172085,SUCUPIRA,TO,-48.8397403,-12.1222563,RM Gurupi,NA
1720903,172090,TAGUATINGA,TO,-46.4340888,-12.4060068,NA,NA
1720937,172093,TAIPAS DO TOCANTINS,TO,-47.0193913,-12.1462854,NA,NA
1720978,172097,TALISMA,TO,-48.9605972,-12.6952034,RM Gurupi,NA
1721000,172100,PALMAS,TO,-48.3242858,-10.249091,RM Palmas,1
1721109,172110,TOCANTINIA,TO,-48.3745372,-9.5636129,RM Palmas,NA
1721208,172120,TOCANTINOPOLIS,TO,-47.5275422,-6.2135168,NA,NA
1721257,172125,TUPIRAMA,TO,-48.2791757,-8.9653186,NA,NA
1721307,172130,TUPIRATINS,TO,-48.1995591,-8.3332971,NA,NA
1722081,172208,WANDERLANDIA,TO,-48.0010282,-6.9224595,NA,NA
1722107,172210,XAMBIOA,TO,-48.4387577,-6.5348814,NA,NA
2100055,210005,ACAILANDIA,MA,-47.5030772,-4.9539357,NA,NA
2100105,210010,AFONSO CUNHA,MA,-43.2908233,-4.2081145,NA,NA
2100154,210015,AGUA DOCE DO MARANHAO,MA,-42.1770246,-2.9422832,NA,NA
2100204,210020,ALCANTARA,MA,-44.4153649,-2.4039061,RM Grande São Luís,NA
2100303,210030,ALDEIAS ALTAS,MA,-43.4066618,-4.4780244,NA,NA
2100402,210040,ALTAMIRA DO MARANHAO,MA,-45.4874873,-4.1834005,NA,NA
2100436,210043,ALTO ALEGRE DO MARANHAO,MA,-44.3614875,-4.1941883,NA,NA
2100477,210047,ALTO ALEGRE DO PINDARE,MA,-45.8425172,-3.6672592,NA,NA
2100501,210050,ALTO PARNAIBA,MA,-45.9377579,-9.1105726,NA,NA
2100550,210055,AMAPA DO MARANHAO,MA,-46.0109118,-1.6764261,NA,NA
2100600,210060,AMARANTE DO MARANHAO,MA,-46.670534,-5.2982689,NA,NA
2100709,210070,ANAJATUBA,MA,-44.6254642,-3.3095124,NA,NA
2100808,210080,ANAPURUS,MA,-43.2134484,-3.4795662,NA,NA
2100832,210083,APICUM-ACU,MA,-45.0810881,-1.5319911,NA,NA
2100873,210087,ARAGUANA,MA,-45.8279734,-3.0980837,NA,NA
2100907,210090,ARAIOSES,MA,-42.0385904,-2.9335226,NA,NA
2100956,210095,ARAME,MA,-45.9800848,-5.050752,NA,NA
2101004,210100,ARARI,MA,-44.7381432,-3.5691351,NA,NA
2101103,210110,AXIXA,MA,-44.0770134,-2.8524337,RM Grande São Luís,NA
2101202,210120,BACABAL,MA,-44.7849427,-4.2246772,NA,NA
2101251,210125,BACABEIRA,MA,-44.3614875,-2.9411988,RM Grande São Luís,NA
2101301,210130,BACURI,MA,-45.1428073,-1.7268896,NA,NA
2101350,210135,BACURITUBA,MA,-44.7380739,-2.7081551,NA,NA
2101400,210140,BALSAS,MA,-46.035885,-7.5330309,NA,NA
2101509,210150,BARAO DE GRAJAU,MA,-43.2521507,-6.5248725,NA,NA
2101608,210160,BARRA DO CORDA,MA,-45.2464996,-5.5018917,NA,NA
2101707,210170,BARREIRINHAS,MA,-42.8236209,-2.759,NA,NA
2101731,210173,BELAGUA,MA,-43.4452148,-3.0463438,NA,NA
2101772,210177,BELA VISTA DO MARANHAO,MA,-45.2806177,-3.7636941,NA,NA
2101806,210180,BENEDITO LEITE,MA,-44.5878439,-7.1188225,NA,NA
2101905,210190,BEQUIMAO,MA,-44.7896238,-2.4404873,NA,NA
2101939,210193,BERNARDO DO MEARIM,MA,-44.6818377,-4.7028065,NA,NA
2101970,210197,BOA VISTA DO GURUPI,MA,-46.3078746,-1.7970983,NA,NA
2102002,210200,BOM JARDIM,MA,-45.6091705,-3.5422595,NA,NA
2102036,210203,BOM JESUS DAS SELVAS,MA,-46.855523,-4.481794,NA,NA
2102077,210207,BOM LUGAR,MA,-45.0373171,-4.3920121,NA,NA
2102101,210210,BREJO,MA,-42.7857583,-3.6566004,NA,NA
2102150,210215,BREJO DE AREIA,MA,-45.5629394,-4.3709882,NA,NA
2102200,210220,BURITI,MA,-42.941698,-3.8925237,NA,NA
2102309,210230,BURITI BRAVO,MA,-43.8356779,-5.8327847,NA,NA
2102325,210232,BURITICUPU,MA,-46.3240951,-4.4890121,NA,NA
2102358,210235,BURITIRANA,MA,-47.058302,-5.523172,RM Sudoeste Maranhense,NA
2102374,210237,CACHOEIRA GRANDE,MA,-43.9055155,-3.1417099,RM Grande São Luís,NA
2102408,210240,CAJAPIO,MA,-44.5878439,-2.871455,NA,NA
2102507,210250,CAJARI,MA,-45.0373171,-3.3783943,NA,NA
2102556,210255,CAMPESTRE DO MARANHAO,MA,-47.2533007,-6.1539215,NA,NA
2102606,210260,CANDIDO MENDES,MA,-45.7142063,-1.6204434,NA,NA
2102705,210270,CANTANHEDE,MA,-44.2857937,-3.5968727,NA,NA
2102754,210275,CAPINZAL DO NORTE,MA,-44.2857937,-4.6885503,NA,NA
2102804,210280,CAROLINA,MA,-47.2923893,-7.1765167,NA,NA
2102903,210290,CARUTAPERA,MA,-46.018188,-1.3464282,NA,NA
2103000,210300,CAXIAS,MA,-43.3619983,-4.8654138,NA,NA
2103109,210310,CEDRAL,MA,-44.535175,-1.9978811,NA,NA
2103125,210312,CENTRAL DO MARANHAO,MA,-44.8293263,-2.1968603,NA,NA
2103158,210315,CENTRO DO GUILHERME,MA,-46.0403617,-2.4468901,NA,NA
2103174,210317,CENTRO NOVO DO MARANHAO,MA,-46.1245975,-2.1408652,NA,NA
2103208,210320,CHAPADINHA,MA,-43.360096,-3.7415256,NA,NA
2103257,210325,CIDELANDIA,MA,-47.7829144,-5.1729785,NA,NA
2103307,210330,CODO,MA,-43.88945,-4.4605557,NA,NA
2103406,210340,COELHO NETO,MA,-43.0182166,-4.2596751,NA,NA
2103505,210350,COLINAS,MA,-44.2467971,-6.0269888,NA,NA
2103554,210355,CONCEICAO DO LAGO-ACU,MA,-44.813111,-3.802312,NA,NA
2103604,210360,COROATA,MA,-44.1303057,-4.1283534,NA,NA
2103703,210370,CURURUPU,MA,-44.813111,-1.8303572,NA,NA
2103752,210375,DAVINOPOLIS,MA,-47.3119448,-5.5939018,RM Sudoeste Maranhense,NA
2103802,210380,DOM PEDRO,MA,-44.4374585,-5.0383364,NA,NA
2103901,210390,DUQUE BACELAR,MA,-42.9806087,-4.105694,NA,NA
2104008,210400,ESPERANTINOPOLIS,MA,-44.8813216,-4.8734711,NA,NA
2104057,210405,ESTREITO,MA,-47.4434426,-6.5611738,NA,NA
2104073,210407,FEIRA NOVA DO MARANHAO,MA,-46.6798825,-6.963914,NA,NA
2104081,210408,FERNANDO FALCAO,MA,-45.3745358,-6.2500843,NA,NA
2104099,210409,FORMOSA DA SERRA NEGRA,MA,-46.1919972,-6.4405591,NA,NA
2104107,210410,FORTALEZA DOS NOGUEIRAS,MA,-46.1703246,-6.96457,NA,NA
2104206,210420,FORTUNA,MA,-44.0579882,-5.7060482,NA,NA
2104305,210430,GODOFREDO VIANA,MA,-45.7731763,-1.4141922,NA,NA
2104404,210440,GONCALVES DIAS,MA,-44.2994055,-5.1547158,NA,NA
2104503,210450,GOVERNADOR ARCHER,MA,-44.2703035,-5.0249185,NA,NA
2104552,210455,GOVERNADOR EDISON LOBAO,MA,-47.3315076,-5.7082871,RM Sudoeste Maranhense,NA
2104602,210460,GOVERNADOR EUGENIO BARROS,MA,-44.0579882,-5.3912162,NA,NA
2104628,210462,GOVERNADOR LUIZ ROCHA,MA,-44.0770134,-5.5308442,NA,NA
2104651,210465,GOVERNADOR NEWTON BELLO,MA,-45.9420118,-3.4311208,NA,NA
2104677,210467,GOVERNADOR NUNES FREIRE,MA,-45.8888303,-2.1285961,NA,NA
2104701,210470,GRACA ARANHA,MA,-44.328925,-5.408827,NA,NA
2104800,210480,GRAJAU,MA,-46.1594921,-5.8248093,NA,NA
2104909,210490,GUIMARAES,MA,-44.6021964,-2.1327489,NA,NA
2105005,210500,HUMBERTO DE CAMPOS,MA,-43.5606946,-2.6556009,NA,NA
2105104,210510,ICATU,MA,-43.8290988,-2.6730883,RM Grande São Luís,NA
2105153,210515,IGARAPE DO MEIO,MA,-45.1120424,-3.6784541,NA,NA
2105203,210520,IGARAPE GRANDE,MA,-44.831834,-4.5992786,NA,NA
2105302,210530,IMPERATRIZ,MA,-47.4718463,-5.5205646,RM Sudoeste Maranhense,NA
2105351,210535,ITAIPAVA DO GRAJAU,MA,-45.7891788,-5.1432245,NA,NA
2105401,210540,ITAPECURU MIRIM,MA,-44.351805,-3.3994526,NA,NA
2105427,210542,ITINGA DO MARANHAO,MA,-47.2142417,-4.1496339,NA,NA
2105450,210545,JATOBA,MA,-44.2248312,-5.8180412,NA,NA
2105476,210547,JENIPAPO DOS VIEIRAS,MA,-45.6358373,-5.3696137,NA,NA
2105500,210550,JOAO LISBOA,MA,-47.1557087,-5.2287237,RM Sudoeste Maranhense,NA
2105609,210560,JOSELANDIA,MA,-44.7381432,-5.020262,NA,NA
2105658,210565,JUNCO DO MARANHAO,MA,-46.0717757,-1.878687,NA,NA
2105708,210570,LAGO DA PEDRA,MA,-45.1323252,-4.5702218,NA,NA
2105807,210580,LAGO DO JUNCO,MA,-44.9813452,-4.5267268,NA,NA
2105906,210590,LAGO VERDE,MA,-44.8879576,-3.9764989,NA,NA
2105922,210592,LAGOA DO MATO,MA,-43.5222313,-6.0769541,NA,NA
2105948,210594,LAGO DOS RODRIGUES,MA,-44.9440129,-4.6207379,NA,NA
2105963,210596,LAGOA GRANDE DO MARANHAO,MA,-45.4121561,-4.9099456,NA,NA
2105989,210598,LAJEADO NOVO,MA,-47.0297069,-6.1857787,NA,NA
2106003,210600,LIMA CAMPOS,MA,-44.4667624,-4.5187122,NA,NA
2106102,210610,LORETO,MA,-45.2243578,-7.2573425,NA,NA
2106201,210620,LUIS DOMINGUES,MA,-45.8659561,-1.3429723,NA,NA
2106300,210630,MAGALHAES DE ALMEIDA,MA,-42.2121181,-3.3926941,NA,NA
2106326,210632,MARACACUME,MA,-45.9605795,-2.0490687,NA,NA
2106359,210635,MARAJA DO SENA,MA,-45.5629394,-4.7378979,NA,NA
2106375,210637,MARANHAOZINHO,MA,-45.9420118,-2.3717684,NA,NA
2106409,210640,MATA ROMA,MA,-43.1157605,-3.620331,NA,NA
2106508,210650,MATINHA,MA,-45.0186548,-3.0699145,NA,NA
2106607,210660,MATOES,MA,-43.202077,-5.5182252,NA,NA
2106631,210663,MATOES DO NORTE,MA,-44.5125127,-3.7621216,NA,NA
2106672,210667,MILAGRES DO MARANHAO,MA,-42.7466993,-3.5060154,NA,NA
2106706,210670,MIRADOR,MA,-44.9253354,-6.4711041,NA,NA
2106755,210675,MIRANDA DO NORTE,MA,-44.5125127,-3.5234822,NA,NA
2106805,210680,MIRINZAL,MA,-44.7834437,-2.0694481,NA,NA
2106904,210690,MONCAO,MA,-45.3369459,-3.4551234,NA,NA
2107001,210700,MONTES ALTOS,MA,-47.0193913,-5.8725132,RM Sudoeste Maranhense,NA
2107100,210710,MORROS,MA,-43.7142484,-3.0031042,RM Grande São Luís,NA
2107209,210720,NINA RODRIGUES,MA,-43.9138068,-3.4682589,NA,NA
2107258,210725,NOVA COLINAS,MA,-46.2474381,-7.1538192,NA,NA
2107308,210730,NOVA IORQUE,MA,-44.0456618,-6.7357524,NA,NA
2107357,210735,NOVA OLINDA DO MARANHAO,MA,-45.9800848,-2.869888,NA,NA
2107407,210740,'OLHO D''AGUA DAS CUNHAS',MA,-45.1120424,-4.0963763,NA,NA
2107456,210745,OLINDA NOVA DO MARANHAO,MA,-45.0186548,-2.9825778,NA,NA
2107506,210750,PACO DO LUMIAR,MA,-44.1022762,-2.5169408,RM Grande São Luís,NA
2107605,210760,PALMEIRANDIA,MA,-45.0373171,-2.6794855,NA,NA
2107704,210770,PARAIBANO,MA,-43.9055155,-6.4228743,NA,NA
2107803,210780,PARNARAMA,MA,-43.1078361,-5.6868985,NA,NA
2107902,210790,PASSAGEM FRANCA,MA,-43.7796156,-6.1772099,NA,NA
2108009,210800,PASTOS BONS,MA,-44.2099791,-6.6469192,NA,NA
2108058,210805,PAULINO NEVES,MA,-42.5354668,-2.7238906,NA,NA
2108108,210810,PAULO RAMOS,MA,-45.2400565,-4.4446429,NA,NA
2108207,210820,PEDREIRAS,MA,-44.6009717,-4.5719163,NA,NA
2108256,210825,PEDRO DO ROSARIO,MA,-45.3745358,-2.957145,NA,NA
2108306,210830,PENALVA,MA,-45.1746825,-3.2913687,NA,NA
2108405,210840,PERI MIRIM,MA,-44.8879576,-2.5676913,NA,NA
2108454,210845,PERITORO,MA,-44.341447,-4.3736848,NA,NA
2108504,210850,PINDARE-MIRIM,MA,-45.4309775,-3.6539901,NA,NA
2108603,210860,PINHEIRO,MA,-45.0797821,-2.5176989,NA,NA
2108702,210870,PIO XII,MA,-45.164296,-3.8925565,NA,NA
2108801,210880,PIRAPEMAS,MA,-44.2099791,-3.7815423,NA,NA
2108900,210890,POCAO DE PEDRAS,MA,-44.9433525,-4.7512547,NA,NA
2109007,210900,PORTO FRANCO,MA,-47.3965984,-6.3421356,NA,NA
2109056,210905,PORTO RICO DO MARANHAO,MA,-44.6442629,-1.9064005,NA,NA
2109106,210910,PRESIDENTE DUTRA,MA,-44.4953762,-5.2901917,NA,NA
2109205,210920,PRESIDENTE JUSCELINO,MA,-44.0579882,-3.1336677,RM Grande São Luís,NA
2109239,210923,PRESIDENTE MEDICI,MA,-45.8204177,-2.3902743,NA,NA
2109270,210927,PRESIDENTE SARNEY,MA,-45.3644861,-2.5932516,NA,NA
2109304,210930,PRESIDENTE VARGAS,MA,-43.981812,-3.3757601,NA,NA
2109403,210940,PRIMEIRA CRUZ,MA,-43.4406708,-2.5122448,NA,NA
2109452,210945,RAPOSA,MA,-44.0865232,-2.4358675,RM Grande São Luís,NA
2109502,210950,RIACHAO,MA,-46.6158618,-7.3649492,NA,NA
2109551,210955,RIBAMAR FIQUENE,MA,-47.2533007,-5.9593314,RM Sudoeste Maranhense,NA
2109601,210960,ROSARIO,MA,-44.2493388,-2.9410215,RM Grande São Luís,NA
2109700,210970,SAMBAIBA,MA,-45.5629394,-7.3969036,NA,NA
2109759,210975,SANTA FILOMENA DO MARANHAO,MA,-44.5878439,-5.5299877,NA,NA
2109809,210980,SANTA HELENA,MA,-45.4121561,-2.4079614,NA,NA
2109908,210990,SANTA INES,MA,-45.3839708,-3.6644286,NA,NA
2110005,211000,SANTA LUZIA,MA,-45.6635644,-3.9697934,NA,NA
2110039,211003,SANTA LUZIA DO PARUA,MA,-45.8279734,-2.512143,NA,NA
2110104,211010,SANTA QUITERIA DO MARANHAO,MA,-42.5624365,-3.497056,NA,NA
2110203,211020,SANTA RITA,MA,-44.2857937,-3.1806794,RM Grande São Luís,NA
2110237,211023,SANTANA DO MARANHAO,MA,-42.412604,-3.1145207,NA,NA
2110278,211027,SANTO AMARO DO MARANHAO,MA,-43.2134484,-2.641231,NA,NA
2110302,211030,SANTO ANTONIO DOS LOPES,MA,-44.5125127,-4.8546916,NA,NA
2110401,211040,SAO BENEDITO DO RIO PRETO,MA,-43.599128,-3.3973936,NA,NA
2110500,211050,SAO BENTO,MA,-44.9813452,-2.8085572,NA,NA
2110609,211060,SAO BERNARDO,MA,-42.4186435,-3.3709268,NA,NA
2110658,211065,SAO DOMINGOS DO AZEITAO,MA,-44.6254642,-6.8887225,NA,NA
2110708,211070,SAO DOMINGOS DO MARANHAO,MA,-44.3826116,-5.5813904,NA,NA
2110807,211080,SAO FELIX DE BALSAS,MA,-44.9253354,-7.2387049,NA,NA
2110856,211085,SAO FRANCISCO DO BREJAO,MA,-47.3315076,-5.1320353,NA,NA
2110906,211090,SAO FRANCISCO DO MARANHAO,MA,-43.0971625,-6.2811553,NA,NA
2111003,211100,SAO JOAO BATISTA,MA,-44.7381432,-2.9805836,NA,NA
2111029,211102,SAO JOAO DO CARU,MA,-46.3816665,-3.531726,NA,NA
2111052,211105,SAO JOAO DO PARAISO,MA,-46.9028375,-6.4110557,NA,NA
2111078,211107,SAO JOAO DO SOTER,MA,-43.8096965,-5.1141832,NA,NA
2111102,211110,SAO JOAO DOS PATOS,MA,-43.7039903,-6.4937893,NA,NA
2111201,211120,SAO JOSE DE RIBAMAR,MA,-44.070196,-2.5503853,RM Grande São Luís,NA
2111250,211125,SAO JOSE DOS BASILIOS,MA,-44.5690225,-5.0502892,NA,NA
2111300,211130,SAO LUIS,MA,-44.2829046,-2.5391099,RM Grande São Luís,1
2111409,211140,SAO LUIS GONZAGA DO MARANHAO,MA,-44.6698525,-4.3774492,NA,NA
2111508,211150,SAO MATEUS DO MARANHAO,MA,-44.4654609,-4.0308713,NA,NA
2111532,211153,SAO PEDRO DA AGUA BRANCA,MA,-48.4295397,-5.0851009,NA,NA
2111573,211157,SAO PEDRO DOS CRENTES,MA,-46.7865516,-6.8227933,NA,NA
2111607,211160,SAO RAIMUNDO DAS MANGABEIRAS,MA,-45.6763443,-7.0534966,NA,NA
2111631,211163,SAO RAIMUNDO DO DOCA BEZERRA,MA,-45.0933497,-5.0825028,NA,NA
2111672,211167,SAO ROBERTO,MA,-45.0186548,-5.0145414,NA,NA
2111706,211170,SAO VICENTE FERRER,MA,-44.880631,-2.8957151,NA,NA
2111722,211172,SATUBINHA,MA,-45.2371323,-4.0412581,NA,NA
2111748,211174,SENADOR ALEXANDRE COSTA,MA,-43.981812,-5.2726495,NA,NA
2111763,211176,SENADOR LA ROCQUE,MA,-47.0972424,-5.3032929,RM Sudoeste Maranhense,NA
2111789,211178,SERRANO DO MARANHAO,MA,-45.1157306,-1.852646,NA,NA
2111805,211180,SITIO NOVO,MA,-46.5933382,-6.1206657,NA,NA
2111904,211190,SUCUPIRA DO NORTE,MA,-44.2857937,-6.4460107,NA,NA
2111953,211195,SUCUPIRA DO RIACHAO,MA,-43.5222313,-6.463738,NA,NA
2112001,211200,TASSO FRAGOSO,MA,-45.8279734,-8.3870552,NA,NA
2112100,211210,TIMBIRAS,MA,-43.8673222,-4.1987071,NA,NA
2112209,211220,TIMON,MA,-42.8333011,-5.0980798,RIDE TERESINA - Região Integrada de Desenvolvimento da Grande Teresina,NA
2112233,211223,TRIZIDELA DO VALE,MA,-44.6283511,-4.5380763,NA,NA
2112274,211227,TUFILANDIA,MA,-45.5818214,-3.7532049,NA,NA
2112308,211230,TUNTUM,MA,-44.6447,-5.2550785,NA,NA
2112407,211240,TURIACU,MA,-45.3687326,-1.6689743,NA,NA
2112456,211245,TURILANDIA,MA,-45.3745358,-2.1486275,NA,NA
2112506,211250,TUTOIA,MA,-42.275917,-2.7617805,NA,NA
2112605,211260,URBANO SANTOS,MA,-43.3680788,-3.2899333,NA,NA
2112704,211270,VARGEM GRANDE,MA,-43.8673222,-3.7127631,NA,NA
2112803,211280,VIANA,MA,-45.0373171,-3.2023658,NA,NA
2112852,211285,VILA NOVA DOS MARTIRIOS,MA,-48.1200592,-5.0676944,NA,NA
2112902,211290,VITORIA DO MEARIM,MA,-44.8721875,-3.4603809,NA,NA
2113009,211300,VITORINO FREIRE,MA,-45.2487108,-4.2884388,NA,NA
2114007,211400,ZE DOCA,MA,-46.1326778,-3.2329855,NA,NA
2200053,220005,ACAUA,PI,-40.9990597,-8.2964627,NA,NA
2200103,220010,AGRICOLANDIA,PI,-42.6604689,-5.7964945,NA,NA
2200202,220020,AGUA BRANCA,PI,-42.6097596,-5.923759,NA,NA
2200251,220025,ALAGOINHA DO PIAUI,PI,-40.9376494,-7.0094277,NA,NA
2200277,220027,ALEGRETE DO PIAUI,PI,-40.7766611,-7.2055816,NA,NA
